PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,TOTAL
2015-q3,university place,BROOKLYN     ,1.161,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,harding park beautification project,BRONX        ,1.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,hillside park queens,QUEENS       ,1.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,sitting area at hoyt avenue,QUEENS       ,1.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,cuyler gore park,BROOKLYN     ,1.158,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,bath playground,BROOKLYN     ,1.157,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,police officer nicholas demutiis park,QUEENS       ,1.151,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,"""uncle"" vito e. maranzano glendale playground",QUEENS       ,1.15,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,rappaport playground,BROOKLYN     ,1.148,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,east springfield playground,QUEENS       ,1.146,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,toad hall playground,STATEN ISLAND,1.145,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,willets point playground,QUEENS       ,1.145,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,seaside playground,QUEENS       ,1.144,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,corporal john a. seravalli playground,MANHATTAN    ,1.143,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,poppenhusen playground,QUEENS       ,1.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,unnamed park on rockaway boardwalk & b 28th st,QUEENS       ,1.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,sobel court park,STATEN ISLAND,1.137,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,d'emic playground,BROOKLYN     ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,fidler-wyckoff house park,BROOKLYN     ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,unnamed park on soundview avenue,BRONX        ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,westbourne playground,QUEENS       ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,prescott playground,STATEN ISLAND,1.124,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,lopez playground,STATEN ISLAND,1.115,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,hugh j. grant circle,BRONX        ,1.11,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,p.s. 29 ball field,BRONX        ,1.107,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,pena herrera park,BROOKLYN     ,1.107,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,mentone playground,QUEENS       ,1.102,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,middleton playground,BROOKLYN     ,1.101,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,de hostos playground,BROOKLYN     ,1.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,saratoga ballfields,BROOKLYN     ,1.095,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,robert moses playground,MANHATTAN    ,1.093,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,stockton playground,BROOKLYN     ,1.089,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,jacob's ladder playground,BROOKLYN     ,1.085,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,louis armstrong playground,QUEENS       ,1.085,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,unnamed park on hamilton avenue,BROOKLYN     ,1.08,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,latimer playground,QUEENS       ,1.076,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,unnamed park on melrose avenue,BRONX        ,1.075,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,marlboro playground,BROOKLYN     ,1.072,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,north rochdale playground,QUEENS       ,1.071,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,jerome playground,BROOKLYN     ,1.068,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,great kills park at hillcrest avenue,STATEN ISLAND,1.065,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,fermi playground,BROOKLYN     ,1.061,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,ericsson playground,BROOKLYN     ,1.06,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,mellett playground,BROOKLYN     ,1.056,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,nellie bly park,BROOKLYN     ,1.056,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,telephone playground,QUEENS       ,1.056,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,sedgwick playground,BRONX        ,1.054,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,bruckner playground,BRONX        ,1.053,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,millbrook playground,BRONX        ,1.053,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,playground 103 ciii,MANHATTAN    ,1.052,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,rocket park,QUEENS       ,1.052,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,beach channel playground,QUEENS       ,1.051,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,l/cpl thomas p. noonan jr. playground,QUEENS       ,1.05,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,lozada playground,BRONX        ,1.05,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,james weldon johnson playground,MANHATTAN    ,1.048,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,springfield park north,QUEENS       ,1.045,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,nicholas naquan heyward jr. park,BROOKLYN     ,1.041,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,fish playground,BROOKLYN     ,1.035,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1
2015-q3,planeview park,QUEENS       ,1.035,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,gilbert ramirez park,BROOKLYN     ,1.034,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,oxport playground,BROOKLYN     ,1.033,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,van alst playground,QUEENS       ,1.033,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,woodtree playground,QUEENS       ,1.033,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,hammel playground,QUEENS       ,1.03,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,eastchester playground,BRONX        ,1.025,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,sunrise playground,QUEENS       ,1.025,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,powell playground,BROOKLYN     ,1.024,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1
2015-q3,kaltenmeier playground,STATEN ISLAND,1.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,matthews muliner playground,BRONX        ,1.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,bowling green,MANHATTAN    ,1.016,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,annadale playground,QUEENS       ,1.013,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,curtis playground,BROOKLYN     ,1.003,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,melrose playground,BRONX        ,1.001,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,blake hobbs playground,MANHATTAN    ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,caserta playground,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,chester playground,BROOKLYN     ,1,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1
2015-q3,hackett park,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,howard playground,BROOKLYN     ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,jackie robinson playground,BROOKLYN     ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,martin luther king playground,MANHATTAN    ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,monsignor kett playground,MANHATTAN    ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,pink playground,BROOKLYN     ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,playground 174,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,plimpton playground,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q3,randall playground,BRONX        ,1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,pelham bay park,BRONX        ,2771.747,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,van cortlandt park,BRONX        ,1146.43,ONE ACRE OR LARGER,0,0,1,0,0,1,0,2
2015-q4,rockaway beach and boardwalk,QUEENS       ,1072.564,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2015-q4,freshkills park,STATEN ISLAND,913.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,flushing meadows corona park,QUEENS       ,897.69,ONE ACRE OR LARGER,0,0,1,1,3,5,2,12
2015-q4,latourette park & golf course,STATEN ISLAND,843.97,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,marine park,BROOKLYN     ,798,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,belt parkway/shore parkway,BROOKLYN/QUEENS,760.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,bronx park,BRONX        ,718.373,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,franklin d. roosevelt boardwalk and beach,STATEN ISLAND,644.35,ONE ACRE OR LARGER,0,0,0,0,1,0,0,1
2015-q4,alley pond park,QUEENS       ,635.514,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,prospect park,BROOKLYN     ,526.25,ONE ACRE OR LARGER,0,1,4,1,0,3,0,9
2015-q4,forest park,QUEENS       ,506.86,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1
2015-q4,grand central parkway,QUEENS       ,460.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,ferry point park,BRONX        ,413.8,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,coney island beach & boardwalk,BROOKLYN     ,399.203,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,cunningham park,QUEENS       ,358,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2015-q4,richmond parkway,STATEN ISLAND,350.983,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,cross island parkway,QUEENS       ,326.895,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,great kills park,STATEN ISLAND,315.094,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,wolfe's pond park,STATEN ISLAND,302.693,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,conference house park,STATEN ISLAND,286.382,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,randall's island park,MANHATTAN    ,256.111,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1
2015-q4,rockaway community park,QUEENS       ,255.4,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,kissena park,QUEENS       ,237.147,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2015-q4,riverside park,MANHATTAN    ,235.765,ONE ACRE OR LARGER,0,0,3,1,0,8,0,12
2015-q4,hutchinson river parkway,BRONX        ,229.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,blue heron park,STATEN ISLAND,217.45,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,dyker beach park,BROOKLYN     ,216.655,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1
2015-q4,willowbrook park,STATEN ISLAND,214.947,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,staten island industrial park,STATEN ISLAND,210.928,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,silver lake park,STATEN ISLAND,205.977,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,bronx river parkway,BRONX        ,205.647,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,soundview park,BRONX        ,205.31,ONE ACRE OR LARGER,0,0,2,0,0,1,0,3
2015-q4,belt parkway,QUEENS       ,202.647,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,willowbrook parkway,STATEN ISLAND,198.481,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,inwood hill park,MANHATTAN    ,196.398,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2015-q4,clove lakes park,STATEN ISLAND,193.423,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2015-q4,fort washington park,MANHATTAN    ,184.143,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,idlewild park,QUEENS       ,180.85,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,wards island park,MANHATTAN    ,176.581,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,south shore country club,STATEN ISLAND,173.994,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,saw mill creek marsh,STATEN ISLAND,171.778,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,blood root valley,STATEN ISLAND,161.242,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,jamaica bay park,QUEENS       ,149.54,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,kissena corridor park,QUEENS       ,146.81,ONE ACRE OR LARGER,1,0,0,0,0,0,0,1
2015-q4,highland park,BROOKLYN/QUEENS,146.339,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,arden woods,STATEN ISLAND,145.864,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,riverdale park,BRONX        ,144.29,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,ocean parkway malls,BROOKLYN     ,140,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,bloomingdale park,STATEN ISLAND,138.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,ocean breeze park,STATEN ISLAND,136.568,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,canarsie park,BROOKLYN     ,132.2,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2015-q4,highbridge park manhattan side,MANHATTAN    ,130.1,ONE ACRE OR LARGER,0,0,3,2,0,0,0,5
2015-q4,crotona park,BRONX        ,127.5,ONE ACRE OR LARGER,0,1,5,0,0,2,0,8
2015-q4,paerdegat basin park,BROOKLYN     ,118.795,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,hook creek park,QUEENS       ,111.163,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,crescent beach park,STATEN ISLAND,110.96,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,clearview park golf course,QUEENS       ,110.93,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,baisley pond park,QUEENS       ,109.609,ONE ACRE OR LARGER,0,0,2,0,0,0,0,2
2015-q4,pelham parkway,BRONX        ,108.91,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,pralls island,STATEN ISLAND,107.514,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,mariners marsh park,STATEN ISLAND,107.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,douglaston park golf course,QUEENS       ,104.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,lemon creek park,STATEN ISLAND,104.545,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,spring creek park,BROOKLYN/QUEENS,99.566,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,high rock park,STATEN ISLAND,94.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,long pond park,STATEN ISLAND,91.948,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,brookville park,QUEENS       ,89.946,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,isle of meadows,STATEN ISLAND,87.516,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,calvert vaux park,BROOKLYN     ,85.527,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1
2015-q4,pugsley creek park,BRONX        ,83.615,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,snug harbor cultural center,STATEN ISLAND,83.3,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,mosholu parkway,BRONX        ,80.936,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,mcguire fields,BROOKLYN     ,77.181,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,fresh creek nature preserve,BROOKLYN     ,77.044,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,jackie robinson parkway,BROOKLYN/QUEENS,72.75,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,fort tryon park,MANHATTAN    ,67.213,ONE ACRE OR LARGER,0,0,8,0,0,0,0,8
2015-q4,riverside park south,MANHATTAN    ,66.693,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,eastern parkway,BROOKLYN     ,65.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,four sparrow marsh,BROOKLYN     ,64.665,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,fort totten park,QUEENS       ,60.394,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,astoria park,QUEENS       ,59.956,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1
2015-q4,laurelton parkway,QUEENS       ,59.612,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,red hook recreation area,BROOKLYN     ,58.503,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,shore park and parkway,BROOKLYN     ,58,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,spring creek park addition,BROOKLYN/QUEENS,57.921,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,juniper valley park,QUEENS       ,55.639,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,little bay park,QUEENS       ,55.22,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,powell's cove park,QUEENS       ,55.023,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,henry hudson parkway,BRONX        ,54.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,harlem river park,MANHATTAN    ,53.967,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,dubos point wildlife sanctuary,QUEENS       ,53.298,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,roy wilkins recreation center,QUEENS       ,53.238,ONE ACRE OR LARGER,0,0,1,0,0,1,0,2
2015-q4,reed's basket willow swamp park,STATEN ISLAND,52.375,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,brooklyn botanic garden,BROOKLYN     ,47.57,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1
2015-q4,meredith woods,STATEN ISLAND,47.521,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,queens farm park,QUEENS       ,47.08,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,east river park,MANHATTAN    ,45.88,ONE ACRE OR LARGER,0,1,1,0,0,4,0,6
2015-q4,crocheron park,QUEENS       ,45.79,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1
2015-q4,macombs dam park,BRONX        ,44.174,ONE ACRE OR LARGER,0,0,1,0,0,7,0,8
2015-q4,manhattan beach park,BROOKLYN     ,42.941,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,udall's park preserve,QUEENS       ,42.768,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,fairview park,STATEN ISLAND,42.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,bayswater park,QUEENS       ,40.07,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,deere park,STATEN ISLAND,39.779,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,parade ground,BROOKLYN     ,39.5,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,claremont park,BRONX        ,38.536,ONE ACRE OR LARGER,0,0,5,1,0,0,0,6
2015-q4,broad channel wetlands,QUEENS       ,37.95,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,coney island boat basin,BROOKLYN     ,36.81,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,bunker ponds park,STATEN ISLAND,36.691,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,seton falls park,BRONX        ,35.771,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,mccarren park,BROOKLYN     ,35.713,ONE ACRE OR LARGER,0,1,0,0,0,2,0,3
2015-q4,st. mary's park bronx,BRONX        ,35.311,ONE ACRE OR LARGER,0,0,0,0,1,0,0,1
2015-q4,shooters island,STATEN ISLAND,34.689,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,north brother island,BRONX        ,30.395,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,fort greene park,BROOKLYN     ,30.168,ONE ACRE OR LARGER,0,1,0,0,0,1,0,2
2015-q4,battery park city,MANHATTAN    ,29.99,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,morningside park,MANHATTAN    ,29.888,ONE ACRE OR LARGER,0,0,3,0,0,0,0,3
2015-q4,macneil park,QUEENS       ,28.87,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,alley athletic playground,QUEENS       ,27.531,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,vernam barbadoes peninsula,QUEENS       ,27.484,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,college point fields,QUEENS       ,26.83,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,kaiser park,BROOKLYN     ,26.257,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,sunset park,BROOKLYN     ,24.498,ONE ACRE OR LARGER,0,0,2,1,0,0,0,3
2015-q4,owl's head park,BROOKLYN     ,24.218,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,springfield park,QUEENS       ,23.543,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,recreational area,MANHATTAN    ,23.093,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,siedenburg park,STATEN ISLAND,22.882,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,st. nicholas park,MANHATTAN    ,22.74,ONE ACRE OR LARGER,0,0,3,1,0,0,0,4
2015-q4,south brother island,BRONX        ,22.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,locust point marina,BRONX        ,22.07,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,battery park,MANHATTAN    ,21.88,ONE ACRE OR LARGER,0,0,0,1,0,1,0,2
2015-q4,brooklyn bridge park,BROOKLYN     ,21.185,ONE ACRE OR LARGER,0,0,1,0,0,4,0,5
2015-q4,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,seaside wildlife nature park,STATEN ISLAND,20.907,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,wave hill,BRONX        ,20.867,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,marcus garvey park,MANHATTAN    ,20.165,ONE ACRE OR LARGER,0,0,2,0,0,0,0,2
2015-q4,isham park,MANHATTAN    ,20.132,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,williamsbridge oval,BRONX        ,19.749,ONE ACRE OR LARGER,0,0,1,1,0,0,0,2
2015-q4,brant point wildlife sanctuary,QUEENS       ,19.556,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,theodore roosevelt park,MANHATTAN    ,17.574,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1
2015-q4,lincoln terrace / arthur s. somers park,BROOKLYN     ,17.14,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1
2015-q4,john golden park,QUEENS       ,17,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,bayview terrace park,STATEN ISLAND,16.944,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,francis lewis park,QUEENS       ,16.831,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,leif ericson park,BROOKLYN     ,16.8,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,eibs pond park,STATEN ISLAND,16.505,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,railroad park queens,QUEENS       ,16.439,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1
2015-q4,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,thomas jefferson park,MANHATTAN    ,15.524,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,mill pond park,BRONX        ,15.496,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,sherman creek,MANHATTAN    ,15.383,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0
2015-q4,harris park,BRONX        ,15.32,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1
