,park_name,bus_act_count
3030,Sean's Place,3
3031,Astoria Heights Playground,15
3032,Astoria Heights Playground,15
3033,Astoria Heights Playground,15
3034,Astoria Heights Playground,15
3035,Astoria Heights Playground,15
3036,Astoria Heights Playground,15
3037,Astoria Heights Playground,15
3038,Astoria Heights Playground,15
3039,Astoria Heights Playground,15
3040,Astoria Heights Playground,15
3041,Astoria Heights Playground,15
3042,Astoria Heights Playground,15
3043,Astoria Heights Playground,15
3044,Astoria Heights Playground,15
3045,Astoria Heights Playground,15
3046,Hallets Cove Playground,1
3047,Two Coves Community Garden,1
3048,Triborough Bridge Playground C,1
3049,Lou Loadti Playground,1
3050,L/Cpl Thomas P. Noonan Jr. Playground,5
3051,L/Cpl Thomas P. Noonan Jr. Playground,5
3052,L/Cpl Thomas P. Noonan Jr. Playground,5
3053,L/Cpl Thomas P. Noonan Jr. Playground,5
3054,L/Cpl Thomas P. Noonan Jr. Playground,5
3055,St Michaels Playground,6
3056,St Michaels Playground,6
3057,St Michaels Playground,6
3058,St Michaels Playground,6
3059,St Michaels Playground,6
3060,St Michaels Playground,6
3061,Columbus Square,1
3062,St. Michael's Park,1
3063,Astoria Health Playground,1
3064,Hallets Cove Playground (area A),5
3065,Hallets Cove Playground (area A),5
3066,Hallets Cove Playground (area A),5
3067,Hallets Cove Playground (area A),5
3068,Hallets Cove Playground (area A),5
3069,COPERNICUS TRIANGLE,1
3070,P.S. 150,2
3071,P.S. 150,2
3072,McKenna Triangle,1
3073,Vernon Mall,1
3074,Short Triangle,1
3075,Jackson Avenue Median,6
3076,Jackson Avenue Median,6
3077,Jackson Avenue Median,6
3078,Jackson Avenue Median,6
3079,Jackson Avenue Median,6
3080,Jackson Avenue Median,6
3081,Sergeant Collins Triangle,1
3082,Windmuller,1
3083,St. Michael's Playground,2
3084,St. Michael's Playground,2
3085,Triborough Bridge Playground D,1
3086,Triborough Bridge Playground E,1
3087,Technical Sergeant Thomas J. Davey Triangle,1
3088,East River Park,47
3089,East River Park,47
3090,East River Park,47
3091,East River Park,47
3092,East River Park,47
3093,East River Park,47
3094,East River Park,47
3095,East River Park,47
3096,East River Park,47
3097,East River Park,47
3098,East River Park,47
3099,East River Park,47
3100,East River Park,47
3101,East River Park,47
3102,East River Park,47
3103,East River Park,47
3104,East River Park,47
3105,East River Park,47
3106,East River Park,47
3107,East River Park,47
3108,East River Park,47
3109,East River Park,47
3110,East River Park,47
3111,East River Park,47
3112,East River Park,47
3113,East River Park,47
3114,East River Park,47
3115,East River Park,47
3116,East River Park,47
3117,East River Park,47
3118,East River Park,47
3119,East River Park,47
3120,East River Park,47
3121,East River Park,47
3122,Luther Gulick Playground,14
3123,Luther Gulick Playground,14
3124,Luther Gulick Playground,14
3125,Luther Gulick Playground,14
3126,Luther Gulick Playground,14
3127,Luther Gulick Playground,14
3128,Luther Gulick Playground,14
3129,Sara D. Roosevelt Park,45
3130,Sara D. Roosevelt Park,45
3131,Sara D. Roosevelt Park,45
3132,Sara D. Roosevelt Park,45
3133,Sara D. Roosevelt Park,45
3134,Sara D. Roosevelt Park,45
3135,Sara D. Roosevelt Park,45
3136,Sara D. Roosevelt Park,45
3137,Sara D. Roosevelt Park,45
3138,Sara D. Roosevelt Park,45
3139,Sara D. Roosevelt Park,45
3140,Sara D. Roosevelt Park,45
3141,Sara D. Roosevelt Park,45
3142,Sara D. Roosevelt Park,45
3143,Sara D. Roosevelt Park,45
3144,Washington Market Park,12
3145,Washington Market Park,12
3146,Washington Market Park,12
3147,Washington Market Park,12
3148,Baruch Playground,10
3149,Baruch Playground,10
3150,Baruch Playground,10
3151,Baruch Playground,10
3152,Baruch Playground,10
3153,Hester St Plgd,3
3154,Hamilton Fish Park,15
3155,Hamilton Fish Park,15
3156,Hamilton Fish Park,15
3157,Hamilton Fish Park,15
3158,Hamilton Fish Park,15
3159,Hamilton Fish Park,15
3160,Hamilton Fish Park,15
3161,Nathan Straus Playground,21
3162,Nathan Straus Playground,21
3163,Nathan Straus Playground,21
3164,Nathan Straus Playground,21
3165,Nathan Straus Playground,21
3166,Nathan Straus Playground,21
3167,Nathan Straus Playground,21
3168,The Lion's Playground,3
3169,First Park,15
3170,First Park,15
3171,First Park,15
3172,First Park,15
3173,First Park,15
3174,McKinley Playground,6
3175,McKinley Playground,6
3176,Vesuvio Playground,12
3177,Vesuvio Playground,12
3178,Vesuvio Playground,12
3179,Vesuvio Playground,12
3180,Dry Dock Playground,6
3181,Dry Dock Playground,6
3182,Dry Dock Playground,6
3183,Dry Dock,4
3184,Dry Dock,4
3185,Dr. Gertrude B. Kelly Playground,15
3186,Dr. Gertrude B. Kelly Playground,15
3187,Dr. Gertrude B. Kelly Playground,15
3188,Dr. Gertrude B. Kelly Playground,15
3189,Dr. Gertrude B. Kelly Playground,15
3190,Vincent F. Albano Jr. Playground,8
3191,Vincent F. Albano Jr. Playground,8
3192,Vincent F. Albano Jr. Playground,8
3193,Vincent F. Albano Jr. Playground,8
3194,Madison Square Park,6
3195,Madison Square Park,6
3196,St. Vartan Park,14
3197,St. Vartan Park,14
3198,St. Vartan Park,14
3199,St. Vartan Park,14
3200,St. Vartan Park,14
3201,St. Vartan Park,14
3202,St. Vartan Park,14
3203,St. Vartan Park,14
3204,St. Vartan Park,14
3205,St. Vartan Park,14
3206,St. Vartan Park,14
3207,St. Vartan Park,14
3208,St. Vartan Park,14
3209,St. Vartan Park,14
3210,Henry M. Jackson Playground,16
3211,Henry M. Jackson Playground,16
3212,Henry M. Jackson Playground,16
3213,Henry M. Jackson Playground,16
3214,Henry M. Jackson Playground,16
3215,Henry M. Jackson Playground,16
3216,Henry M. Jackson Playground,16
3217,Henry M. Jackson Playground,16
3218,Sol Lain Playground,6
3219,Sol Lain Playground,6
3220,Sol Lain Playground,6
3221,Sidney Hillman Playground,6
3222,Sidney Hillman Playground,6
3223,Sidney Hillman Playground,6
3224,Cherry Clinton Playground,8
3225,Cherry Clinton Playground,8
3226,Cherry Clinton Playground,8
3227,Cherry Clinton Playground,8
3228,Corlears Hook Park,4
3229,Corlears Hook Park,4
3230,Corlears Hook Park,4
3231,Lillian D Wald Playground,12
3232,Lillian D Wald Playground,12
3233,Lillian D Wald Playground,12
3234,Lillian D Wald Playground,12
3235,Lillian D Wald Playground,12
3236,Lillian D Wald Playground,12
3237,Wald Playground,4
3238,Wald Playground,4
3239,DeSalvio Playground,6
3240,DeSalvio Playground,6
3241,ABC Playground,9
3242,ABC Playground,9
3243,ABC Playground,9
3244,Stanton St Courts,3
3245,Grand Canal Court,6
3246,Grand Canal Court,6
3247,Tompkins Square Park,24
3248,Tompkins Square Park,24
3249,Tompkins Square Park,24
3250,Tompkins Square Park,24
3251,Tompkins Square Park,24
3252,Tompkins Square Park,24
3253,Tompkins Square Park,24
3254,Tompkins Square Park,24
3255,Open Road Park,12
3256,Open Road Park,12
3257,Open Road Park,12
3258,Open Road Park,12
3259,James J Walker Park,27
3260,James J Walker Park,27
3261,James J Walker Park,27
3262,James J Walker Park,27
3263,James J Walker Park,27
3264,James J Walker Park,27
3265,James J Walker Park,27
3266,James J Walker Park,27
3267,James J Walker Park,27
3268,William F. Passannante Ballfield,9
3269,William F. Passannante Ballfield,9
3270,William F. Passannante Ballfield,9
3271,Cooper Triangle,3
3272,Dias Y Flores,3
3273,Downing Street Playground,3
3274,Minetta Triangle,3
3275,Abe Lebewohl Park,3
3276,Abe Lebewohl Triangle,3
3277,Father Demo Square,3
3278,Minetta Green,3
3279,Minetta Playground,3
3280,West 4th Street Courts,15
3281,West 4th Street Courts,15
3282,West 4th Street Courts,15
3283,West 4th Street Courts,15
3284,West 4th Street Courts,15
3285,Washington Square Park,3
3286,Sheridan Square Viewing Garden,3
3287,Christopher Park,3
3288,Stuyvesant Square,6
3289,Stuyvesant Square,6
3290,Jefferson Market Garden,3
3291,Union Square Park,6
3292,Union Square Park,6
3293,Mccarthy Square,3
3294,Augustus St. Gaudens Playground,6
3295,Augustus St. Gaudens Playground,6
3296,Peter's Field,30
3297,Peter's Field,30
3298,Peter's Field,30
3299,Peter's Field,30
3300,Peter's Field,30
3301,Peter's Field,30
3302,Peter's Field,30
3303,Peter's Field,30
3304,Peter's Field,30
3305,Peter's Field,30
3306,Vladeck Park,2
3307,Murphy's Brother's Playground,10
3308,Murphy's Brother's Playground,10
3309,Murphy's Brother's Playground,10
3310,Murphy's Brother's Playground,10
3311,Murphy's Brother's Playground,10
3312,Asser Levy,4
3313,Asser Levy,4
3314,Ahearn Park,2
3315,Collect Pond Park,3
3316,Duane Park,3
3317,Schiff Malls,21
3318,Schiff Malls,21
3319,Schiff Malls,21
3320,Schiff Malls,21
3321,Schiff Malls,21
3322,Schiff Malls,21
3323,Schiff Malls,21
3324,Community Of Poor People In Action,3
3325,Beach Street Park,3
3326,Asser Levy Playground,12
3327,Asser Levy Playground,12
3328,Asser Levy Playground,12
3329,Asser Levy Playground,12
3330,Asser Levy Playground,12
3331,Asser Levy Playground,12
3332,Bellevue South Park,6
3333,Bellevue South Park,6
3334,Orchard Alley Garden,2
3335,Peachtree Garden,3
3336,Brisas Del Caribe,3
3337,Kenkeleba House,3
3338,The Secret Garden,3
3339,El Jardin Del Paraiso Park,2
3340,Generation X,3
3341,Miracle Garden,3
3342,Miracle Garden,3
3343,Duarte Square,3
3344,5th St Slope Garden,3
3345,6BC Botanical Garden,3
3346,Green Oasis and Gilbert's Garden,2
3347,Penn South Playground,12
3348,Penn South Playground,12
3349,Penn South Playground,12
3350,Penn South Playground,12
3351,Robert Moses Playground,2
3352,Robert Moses Playground,2
3353,Robert Moses Playground,2
3354,Robert Moses Playground,2
3355,Robert Moses Playground,2
3356,Robert Moses Playground,2
3357,Robert Moses Playground,2
3358,Chelsea Park,24
3359,Chelsea Park,24
3360,Chelsea Park,24
3361,Chelsea Park,24
3362,Chelsea Park,24
3363,Chelsea Park,24
3364,Chelsea Park,24
3365,Chelsea Park,24
3366,Liz Christy Garden,3
3367,Firemen's Memorial Garden,2
3368,6th St and Ave B Community Garden,3
3369,The Creative Little Garden,3
3370,Earth People,2
3371,De Colores Community Yard and Cultural Center,3
3372,La Plaza Cultural,2
3373,9th St Community Garden Park,2
3374,Father Fagan Square,3
3375,Charlton Plaza,3
3376,Merchant's House Museum,3
3377,Twenty-Four Sycamores Park,1
3378,Twenty-Four Sycamores Park,1
3379,Twenty-Four Sycamores Park,1
3380,Twenty-Four Sycamores Park,1
3381,Grand Army Plaza,2
3382,Grand Army Plaza,2
3383,Grand Army Plaza,2
3384,Grand Army Plaza,2
3385,Grand Army Plaza,2
3386,Grand Army Plaza,2
3387,Grand Army Plaza,2
3388,Grand Army Plaza,2
3389,Central Park,81
3390,Central Park,81
3391,Central Park,81
3392,Central Park,81
3393,Central Park,81
3394,Central Park,81
3395,Central Park,81
3396,Central Park,81
3397,Central Park,81
3398,Central Park,81
3399,Central Park,81
3400,Central Park,81
3401,Central Park,81
3402,Central Park,81
3403,Central Park,81
3404,Central Park,81
3405,Central Park,81
3406,Central Park,81
3407,Central Park,81
3408,Central Park,81
3409,Central Park,81
3410,Central Park,81
3411,Central Park,81
3412,Central Park,81
3413,Central Park,81
3414,Central Park,81
3415,Central Park,81
3416,Central Park,81
3417,Central Park,81
3418,Central Park,81
3419,Central Park,81
3420,Central Park,81
3421,Central Park,81
3422,Central Park,81
3423,Central Park,81
3424,Central Park,81
3425,Central Park,81
3426,Central Park,81
3427,Central Park,81
3428,Central Park,81
3429,Central Park,81
3430,Central Park,81
3431,Central Park,81
3432,Central Park,81
3433,Central Park,81
3434,Central Park,81
3435,Central Park,81
3436,Central Park,81
3437,Central Park,81
3438,Central Park,81
3439,Central Park,81
3440,Central Park,81
3441,Central Park,81
3442,Central Park,81
3443,Central Park,81
3444,Central Park,81
3445,Central Park,81
3446,Central Park,81
3447,Central Park,81
3448,Central Park,81
3449,Central Park,81
3450,Central Park,81
3451,Central Park,81
3452,Central Park,81
3453,Central Park,81
3454,Central Park,81
3455,Central Park,81
3456,Central Park,81
3457,Central Park,81
3458,Central Park,81
3459,Central Park,81
3460,Central Park,81
3461,Central Park,81
3462,Central Park,81
3463,Central Park,81
3464,Central Park,81
3465,Central Park,81
3466,Central Park,81
3467,Central Park,81
3468,Central Park,81
3469,Central Park,81
3470,De Witt Clinton Park,10
3471,De Witt Clinton Park,10
3472,De Witt Clinton Park,10
3473,De Witt Clinton Park,10
3474,De Witt Clinton Park,10
3475,De Witt Clinton Park,10
3476,De Witt Clinton Park,10
3477,De Witt Clinton Park,10
3478,De Witt Clinton Park,10
3479,De Witt Clinton Park,10
3480,Playground of the Americas,3
3481,Children's Garden,3
3482,Mercer Playground,3
3483,Gutenberg Playground,14
3484,Gutenberg Playground,14
3485,Gutenberg Playground,14
3486,Gutenberg Playground,14
3487,Gutenberg Playground,14
3488,Gutenberg Playground,14
3489,Gutenberg Playground,14
3490,Vamos Sembrar,3
3491,Community Garden Association,3
3492,Joseph C. Sauer Park,3
3493,Yu Suen Garden,3
3494,El Sol Brilliante Jr,3
3495,Bleecker Playground,3
3496,Abingdon Square,3
3497,Jackson Square,3
3498,Corporal John A. Seravalli Playground,12
3499,Corporal John A. Seravalli Playground,12
3500,Corporal John A. Seravalli Playground,12
3501,Corporal John A. Seravalli Playground,12
3502,Worth Square,3
3503,East River Esplanade,1
3504,East River Esplanade,1
3505,East River Esplanade,1
3506,Clement Clarke Moore Park,3
3507,Park Avenue Malls,63
3508,Park Avenue Malls,63
3509,Park Avenue Malls,63
3510,Park Avenue Malls,63
3511,Park Avenue Malls,63
3512,Park Avenue Malls,63
3513,Park Avenue Malls,63
3514,Park Avenue Malls,63
3515,Park Avenue Malls,63
3516,Park Avenue Malls,63
3517,Park Avenue Malls,63
3518,Park Avenue Malls,63
3519,Park Avenue Malls,63
3520,Park Avenue Malls,63
3521,Park Avenue Malls,63
3522,Park Avenue Malls,63
3523,Park Avenue Malls,63
3524,Park Avenue Malls,63
3525,Park Avenue Malls,63
3526,Park Avenue Malls,63
3527,Park Avenue Malls,63
3528,Park Avenue Malls,63
3529,Park Avenue Malls,63
3530,Park Avenue Malls,63
3531,Park Avenue Malls,63
3532,Park Avenue Malls,63
3533,Park Avenue Malls,63
3534,Park Avenue Malls,63
3535,Park Avenue Malls,63
3536,Park Avenue Malls,63
3537,Park Avenue Malls,63
3538,Park Avenue Malls,63
3539,Park Avenue Malls,63
3540,Park Avenue Malls,63
3541,Park Avenue Malls,63
3542,Park Avenue Malls,63
3543,Park Avenue Malls,63
3544,Park Avenue Malls,63
3545,Park Avenue Malls,63
3546,Park Avenue Malls,63
3547,Park Avenue Malls,63
3548,Park Avenue Malls,63
3549,Park Avenue Malls,63
3550,Park Avenue Malls,63
3551,Park Avenue Malls,63
3552,Park Avenue Malls,63
3553,Park Avenue Malls,63
3554,Park Avenue Malls,63
3555,Park Avenue Malls,63
3556,Park Avenue Malls,63
3557,Park Avenue Malls,63
3558,Park Avenue Malls,63
3559,Park Avenue Malls,63
3560,Park Avenue Malls,63
3561,Park Avenue Malls,63
3562,Park Avenue Malls,63
3563,Park Avenue Malls,63
3564,Trygve Lie Plaza,1
3565,Greeley Square Park,3
3566,Tudor Grove Playground,1
3567,Mary O'Connor Playground,1
3568,Herald Square,4
3569,Dag Hammarskjold Plaza,1
3570,Bryant Park,2
3571,Queensboro Oval,1
3572,14 Honey Locusts Park,2
3573,14 Honey Locusts Park,2
3574,Tramway Plaza,1
3575,Broadway Malls,62
3576,Broadway Malls,62
3577,Broadway Malls,62
3578,Broadway Malls,62
3579,Broadway Malls,62
3580,Broadway Malls,62
3581,Broadway Malls,62
3582,Broadway Malls,62
3583,Broadway Malls,62
3584,Broadway Malls,62
3585,Broadway Malls,62
3586,Broadway Malls,62
3587,Broadway Malls,62
3588,Broadway Malls,62
3589,Broadway Malls,62
3590,Broadway Malls,62
3591,Broadway Malls,62
3592,Broadway Malls,62
3593,Broadway Malls,62
3594,Broadway Malls,62
3595,Broadway Malls,62
3596,Broadway Malls,62
3597,Broadway Malls,62
3598,Broadway Malls,62
3599,Broadway Malls,62
3600,Broadway Malls,62
3601,Broadway Malls,62
3602,Broadway Malls,62
3603,Broadway Malls,62
3604,Broadway Malls,62
3605,Broadway Malls,62
3606,Broadway Malls,62
3607,Broadway Malls,62
3608,Broadway Malls,62
3609,Broadway Malls,62
3610,Broadway Malls,62
3611,Broadway Malls,62
3612,Broadway Malls,62
3613,Broadway Malls,62
3614,Broadway Malls,62
3615,Broadway Malls,62
3616,Broadway Malls,62
3617,Broadway Malls,62
3618,Broadway Malls,62
3619,Broadway Malls,62
3620,Broadway Malls,62
3621,Broadway Malls,62
3622,Broadway Malls,62
3623,Broadway Malls,62
3624,Broadway Malls,62
3625,Broadway Malls,62
3626,Broadway Malls,62
3627,Broadway Malls,62
3628,Broadway Malls,62
3629,Broadway Malls,62
3630,Broadway Malls,62
3631,Broadway Malls,62
3632,Broadway Malls,62
3633,Broadway Malls,62
3634,Broadway Malls,62
3635,Broadway Malls,62
3636,Broadway Malls,62
3637,Broadway Malls,62
3638,Broadway Malls,62
3639,Broadway Malls,62
3640,Broadway Malls,62
3641,Broadway Malls,62
3642,Broadway Malls,62
3643,Broadway Malls,62
3644,Broadway Malls,62
3645,Broadway Malls,62
3646,Broadway Malls,62
3647,Broadway Malls,62
3648,Broadway Malls,62
3649,Broadway Malls,62
3650,Broadway Malls,62
3651,Broadway Malls,62
3652,Broadway Malls,62
3653,Broadway Malls,62
3654,Broadway Malls,62
3655,Broadway Malls,62
3656,Broadway Malls,62
3657,Broadway Malls,62
3658,Broadway Malls,62
3659,Broadway Malls,62
3660,Broadway Malls,62
3661,Broadway Malls,62
3662,Broadway Malls,62
3663,Broadway Malls,62
3664,Broadway Malls,62
3665,Broadway Malls,62
3666,Broadway Malls,62
3667,Broadway Malls,62
3668,Broadway Malls,62
3669,Broadway Malls,62
3670,Broadway Malls,62
3671,Broadway Malls,62
3672,Broadway Malls,62
3673,Broadway Malls,62
3674,Broadway Malls,62
3675,Broadway Malls,62
3676,Broadway Malls,62
3677,Broadway Malls,62
3678,Broadway Malls,62
3679,Broadway Malls,62
3680,Broadway Malls,62
3681,Broadway Malls,62
3682,Broadway Malls,62
3683,Broadway Malls,62
3684,Broadway Malls,62
3685,Broadway Malls,62
3686,Broadway Malls,62
3687,Broadway Malls,62
3688,St. Catherine's Park,7
3689,St. Catherine's Park,7
3690,St. Catherine's Park,7
3691,St. Catherine's Park,7
3692,St. Catherine's Park,7
3693,St. Catherine's Park,7
3694,St. Catherine's Park,7
3695,Rainey Park,3
3696,Rainey Park,3
3697,Rainey Park,3
3698,Rainey Park,3
3699,Rainey Park,3
3700,Rainey Park,3
3701,Rainey Park,3
3702,Socrates Sculpture Park,1
3703,Matthews - Palmer Playground,8
3704,Matthews - Palmer Playground,8
3705,Matthews - Palmer Playground,8
3706,Matthews - Palmer Playground,8
3707,Hell's Kitchen Park,12
3708,Hell's Kitchen Park,12
3709,Hell's Kitchen Park,12
3710,Hell's Kitchen Park,12
3711,Hell's Kitchen Park,12
3712,Hell's Kitchen Park,12
3713,Ramon Aponte Park,4
3714,Ramon Aponte Park,4
3715,McCaffrey Playground,6
3716,McCaffrey Playground,6
3717,Clinton Community Garden,2
3718,Nelson Rockefeller Playground,3
3719,I.S./P.S. 89,3
3720,Tribeca Dog Run,3
3721,Canal Park,3
3722,Allied Productions/Le Petit Versailles,3
3723,Los Amigos Garden,3
3724,Hope Garden,3
3725,Lower East Side Ecology Center,3
3726,Campos Garden,2
3727,Petrosino Square,3
3728,The High Line,3
3729,Urban Botanical Soc./Sam and Sadie Koenig Garden,2
3730,Ave C & 18th St,2
3731,Hamilton Fish,4
3732,Hamilton Fish,4
3733,Recreation Center 54,1
3734,First Street Garden,3
3735,Chelsea Recreation Center,3
3736,Father Fagan Park,3
3737,The Public Theater,3
3738,Father Duffy Square,2
3739,Tony Dapolito Recreation Center,3
3740,Broadway Ped refuge,9
3741,Broadway Ped refuge,9
3742,Broadway Ped refuge,9
3743,Recreation Center 59,1
3744,Dante Park,1
3745,Lincoln Center Plaza,2
3746,Lincoln Center Plaza,2
3747,Damrosch Park,1
3748,Richard Tucker Square,1
3749,Samuel N. Bennerson 2nd Playground,3
3750,Samuel N. Bennerson 2nd Playground,3
3751,Samuel N. Bennerson 2nd Playground,3
3752,Playground Seventy,6
3753,Playground Seventy,6
3754,Playground Seventy,6
3755,Playground Seventy,6
3756,Playground Seventy,6
3757,Playground Seventy,6
3758,Happy Warrior Playground,6
3759,Happy Warrior Playground,6
3760,Happy Warrior Playground,6
3761,Happy Warrior Playground,6
3762,Happy Warrior Playground,6
3763,Happy Warrior Playground,6
3764,Riverside Park,60
3765,Riverside Park,60
3766,Riverside Park,60
3767,Riverside Park,60
3768,Riverside Park,60
3769,Riverside Park,60
3770,Riverside Park,60
3771,Riverside Park,60
3772,Riverside Park,60
3773,Riverside Park,60
3774,Riverside Park,60
3775,Riverside Park,60
3776,Riverside Park,60
3777,Riverside Park,60
3778,Riverside Park,60
3779,Riverside Park,60
3780,Riverside Park,60
3781,Riverside Park,60
3782,Riverside Park,60
3783,Riverside Park,60
3784,Riverside Park,60
3785,Riverside Park,60
3786,Riverside Park,60
3787,Riverside Park,60
3788,Riverside Park,60
3789,Riverside Park,60
3790,Riverside Park,60
3791,Riverside Park,60
3792,Riverside Park,60
3793,Riverside Park,60
3794,Riverside Park,60
3795,Riverside Park,60
3796,Riverside Park,60
3797,Riverside Park,60
3798,Riverside Park,60
3799,Riverside Park,60
3800,Riverside Park,60
3801,Riverside Park,60
3802,Riverside Park,60
3803,Riverside Park,60
3804,Riverside Park,60
3805,Riverside Park,60
3806,Riverside Park,60
3807,Riverside Park,60
3808,Riverside Park,60
3809,Riverside Park,60
3810,Riverside Park,60
3811,Riverside Park,60
3812,Riverside Park,60
3813,Riverside Park,60
3814,Riverside Park,60
3815,Riverside Park,60
3816,Riverside Park,60
3817,Riverside Park,60
3818,Riverside Park,60
3819,Riverside Park,60
3820,Riverside Park,60
3821,Riverside Park,60
3822,Riverside Park,60
3823,Riverside Park,60
3824,Riverside Park,60
3825,Riverside Park,60
3826,Riverside Park,60
3827,Riverside Park,60
3828,Riverside Park,60
3829,Riverside Park,60
3830,Riverside Park,60
3831,Riverside Park,60
3832,Riverside Park,60
3833,Riverside Park,60
3834,Riverside Park,60
3835,Riverside Park,60
3836,Riverside Park,60
3837,Riverside Park,60
3838,Riverside Park,60
3839,Riverside Park,60
3840,Riverside Park,60
3841,Riverside Park,60
3842,Verdi Square,1
3843,Theodore Roosevelt Park,1
3844,Booker T. Washington Playground,14
3845,Booker T. Washington Playground,14
3846,Booker T. Washington Playground,14
3847,Booker T. Washington Playground,14
3848,Booker T. Washington Playground,14
3849,Booker T. Washington Playground,14
3850,Booker T. Washington Playground,14
3851,Booker T. Washington Playground,14
3852,Booker T. Washington Playground,14
3853,Booker T. Washington Playground,14
3854,Booker T. Washington Playground,14
3855,Booker T. Washington Playground,14
3856,Booker T. Washington Playground,14
3857,Booker T. Washington Playground,14
3858,Bethesda Terrace,1
3859,Skate Park And Basketball Courts,5
3860,Skate Park And Basketball Courts,5
3861,Skate Park And Basketball Courts,5
3862,Skate Park And Basketball Courts,5
3863,Skate Park And Basketball Courts,5
3864,Tecumseh Playground,2
3865,Tecumseh Playground,2
3866,Neufeld Plgd,1
3867,Sol Bloom Playground,7
3868,Sol Bloom Playground,7
3869,Sol Bloom Playground,7
3870,Sol Bloom Playground,7
3871,Sol Bloom Playground,7
3872,Sol Bloom Playground,7
3873,Sol Bloom Playground,7
3874,Joan Of Arc Park,1
3875,Bloomingdale Playground,2
3876,Bloomingdale Playground,2
3877,Mobilization For Change,1
3878,W 87th Street Garden,1
3879,Playground Eighty Nine LXXXIX,1
3880,St. Gregory's Playground,3
3881,St. Gregory's Playground,3
3882,St. Gregory's Playground,3
3883,Sheep Meadow,4
3884,Sheep Meadow,4
3885,Sheep Meadow,4
3886,Sheep Meadow,4
3887,101st St. Soccer Field,1
3888,North Meadow Recreation Center,1
3889,Skate Park,1
3890,Anibal Aviles Playground,1
3891,104th St. Softball Field,1
3892,W 104th Street Garden,2
3893,W 104th Street Garden,2
3894,Frederick Douglass Playground,3
3895,Frederick Douglass Playground,3
3896,Frederick Douglass Playground,3
3897,The Mall And Rumsey Playfield,1
3898,Terrace Promenade South,1
3899,Septuagesimo UNO,1
3900,Fred Douglas,1
3901,Riverside Park South,1
3902,Sherman Square,1
3903,West 111th St. People's Garden,1
3904,La Perla Garden,1
3905,Straus Park,1
3906,Sgt. William Dougherty Playground,3
3907,Sgt. William Dougherty Playground,3
3908,Sgt. William Dougherty Playground,3
3909,Cooper Park,1
3910,Cooper Park,1
3911,Cooper Park,1
3912,Cooper Park,1
3913,Cooper Park,1
3914,Cooper Park,1
3915,Cooper Park,1
3916,Cooper Park,1
3917,Cooper Park,1
3918,Cooper Park,1
3919,Cooper Park,1
3920,Cooper Park,1
3921,Frost Playground,5
3922,Frost Playground,5
3923,Frost Playground,5
3924,Frost Playground,5
3925,Frost Playground,5
3926,Fidelity Memorial Park (t),1
3927,Palmetto Playground,3
3928,Palmetto Playground,3
3929,Palmetto Playground,3
3930,Palmetto Playground,3
3931,Palmetto Playground,3
3932,Msgr. McGolrick Park,1
3933,P.S. 110,2
3934,P.S. 110,2
