,PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,CRIME_TOT,Street_light,Drinking,Drugs,311_Total
2359,2015-q1,underwood park,BROOKLYN     ,1.187,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2360,2015-q1,grove hill playground,BRONX        ,1.186,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2361,2015-q1,la guardia playground,BROOKLYN     ,1.179,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2362,2015-q1,unnamed park on drumgoole road & vernon avenue,STATEN ISLAND,1.178,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2363,2015-q1,belmont playground brooklyn,BROOKLYN     ,1.177,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2364,2015-q1,steuben playground,BROOKLYN     ,1.171,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
2365,2015-q1,the cyclone,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2366,2015-q1,william sheridan playground,BROOKLYN     ,1.17,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2367,2015-q1,oakland gardens,QUEENS       ,1.166,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2368,2015-q1,ehrenreich-austin playground,QUEENS       ,1.161,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2369,2015-q1,university place,BROOKLYN     ,1.161,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2370,2015-q1,harding park beautification project,BRONX        ,1.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2371,2015-q1,hillside park queens,QUEENS       ,1.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2372,2015-q1,sitting area at hoyt avenue,QUEENS       ,1.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2373,2015-q1,cuyler gore park,BROOKLYN     ,1.158,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
2374,2015-q1,bath playground,BROOKLYN     ,1.157,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2375,2015-q1,police officer nicholas demutiis park,QUEENS       ,1.151,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
2376,2015-q1,"""uncle"" vito e. maranzano glendale playground",QUEENS       ,1.15,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2377,2015-q1,rappaport playground,BROOKLYN     ,1.148,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2378,2015-q1,east springfield playground,QUEENS       ,1.146,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2379,2015-q1,toad hall playground,STATEN ISLAND,1.145,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2380,2015-q1,willets point playground,QUEENS       ,1.145,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2381,2015-q1,seaside playground,QUEENS       ,1.144,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2382,2015-q1,corporal john a. seravalli playground,MANHATTAN    ,1.143,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2383,2015-q1,poppenhusen playground,QUEENS       ,1.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2384,2015-q1,unnamed park on rockaway boardwalk & b 28th st,QUEENS       ,1.14,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2385,2015-q1,sobel court park,STATEN ISLAND,1.137,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2386,2015-q1,d'emic playground,BROOKLYN     ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
2387,2015-q1,fidler-wyckoff house park,BROOKLYN     ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2388,2015-q1,unnamed park on soundview avenue,BRONX        ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2389,2015-q1,westbourne playground,QUEENS       ,1.13,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2390,2015-q1,prescott playground,STATEN ISLAND,1.124,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2391,2015-q1,lopez playground,STATEN ISLAND,1.115,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2392,2015-q1,hugh j. grant circle,BRONX        ,1.11,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2393,2015-q1,p.s. 29 ball field,BRONX        ,1.107,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2394,2015-q1,pena herrera park,BROOKLYN     ,1.107,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2395,2015-q1,mentone playground,QUEENS       ,1.102,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2396,2015-q1,middleton playground,BROOKLYN     ,1.101,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2397,2015-q1,de hostos playground,BROOKLYN     ,1.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
2398,2015-q1,saratoga ballfields,BROOKLYN     ,1.095,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2399,2015-q1,robert moses playground,MANHATTAN    ,1.093,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2400,2015-q1,stockton playground,BROOKLYN     ,1.089,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2401,2015-q1,jacob's ladder playground,BROOKLYN     ,1.085,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2402,2015-q1,louis armstrong playground,QUEENS       ,1.085,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2403,2015-q1,unnamed park on hamilton avenue,BROOKLYN     ,1.08,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2404,2015-q1,latimer playground,QUEENS       ,1.076,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2405,2015-q1,unnamed park on melrose avenue,BRONX        ,1.075,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2406,2015-q1,marlboro playground,BROOKLYN     ,1.072,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2407,2015-q1,north rochdale playground,QUEENS       ,1.071,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2408,2015-q1,jerome playground,BROOKLYN     ,1.068,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2409,2015-q1,great kills park at hillcrest avenue,STATEN ISLAND,1.065,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2410,2015-q1,fermi playground,BROOKLYN     ,1.061,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2411,2015-q1,ericsson playground,BROOKLYN     ,1.06,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2412,2015-q1,mellett playground,BROOKLYN     ,1.056,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2413,2015-q1,nellie bly park,BROOKLYN     ,1.056,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
2414,2015-q1,telephone playground,QUEENS       ,1.056,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2415,2015-q1,sedgwick playground,BRONX        ,1.054,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2416,2015-q1,bruckner playground,BRONX        ,1.053,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2417,2015-q1,millbrook playground,BRONX        ,1.053,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2418,2015-q1,playground 103 ciii,MANHATTAN    ,1.052,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2419,2015-q1,rocket park,QUEENS       ,1.052,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2420,2015-q1,beach channel playground,QUEENS       ,1.051,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2421,2015-q1,l/cpl thomas p. noonan jr. playground,QUEENS       ,1.05,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,2,0,10
2422,2015-q1,lozada playground,BRONX        ,1.05,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2423,2015-q1,james weldon johnson playground,MANHATTAN    ,1.048,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2424,2015-q1,springfield park north,QUEENS       ,1.045,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2425,2015-q1,nicholas naquan heyward jr. park,BROOKLYN     ,1.041,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2426,2015-q1,fish playground,BROOKLYN     ,1.035,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
2427,2015-q1,planeview park,QUEENS       ,1.035,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2428,2015-q1,gilbert ramirez park,BROOKLYN     ,1.034,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2429,2015-q1,oxport playground,BROOKLYN     ,1.033,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2430,2015-q1,van alst playground,QUEENS       ,1.033,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2431,2015-q1,woodtree playground,QUEENS       ,1.033,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,11,0,0,11
2432,2015-q1,hammel playground,QUEENS       ,1.03,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2433,2015-q1,eastchester playground,BRONX        ,1.025,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2434,2015-q1,sunrise playground,QUEENS       ,1.025,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2435,2015-q1,powell playground,BROOKLYN     ,1.024,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2436,2015-q1,kaltenmeier playground,STATEN ISLAND,1.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2437,2015-q1,matthews muliner playground,BRONX        ,1.02,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2438,2015-q1,bowling green,MANHATTAN    ,1.016,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2439,2015-q1,annadale playground,QUEENS       ,1.013,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2440,2015-q1,curtis playground,BROOKLYN     ,1.003,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2441,2015-q1,melrose playground,BRONX        ,1.001,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2442,2015-q1,blake hobbs playground,MANHATTAN    ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2443,2015-q1,caserta playground,BRONX        ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
2444,2015-q1,chester playground,BROOKLYN     ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
2445,2015-q1,hackett park,BRONX        ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2446,2015-q1,howard playground,BROOKLYN     ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2447,2015-q1,jackie robinson playground,BROOKLYN     ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2448,2015-q1,martin luther king playground,MANHATTAN    ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2449,2015-q1,monsignor kett playground,MANHATTAN    ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2450,2015-q1,pink playground,BROOKLYN     ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2451,2015-q1,playground 174,BRONX        ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2452,2015-q1,plimpton playground,BRONX        ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2453,2015-q1,randall playground,BRONX        ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2454,2015-q2,"""uncle"" vito e. maranzano glendale playground",QUEENS       ,1.15,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2455,2015-q2,100% playground,BROOKLYN     ,1.616,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2456,2015-q2,abe stark skating rink,BROOKLYN     ,8.807,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2457,2015-q2,adam clayton powell jr. malls,MANHATTAN    ,1.679,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,1,0,1
2458,2015-q2,adam yauch park,BROOKLYN     ,1.363,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2459,2015-q2,admiral farragut playground,BRONX        ,1.359,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2460,2015-q2,agnes haywood playground,BRONX        ,1.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2461,2015-q2,albert j. parham playground,BROOKLYN     ,1.253,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2462,2015-q2,alfred e. smith playground,MANHATTAN    ,1.75,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2463,2015-q2,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2464,2015-q2,allen mall one,MANHATTAN    ,1.698,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,14,2,0,16
2465,2015-q2,allerton playground,BRONX        ,1.597,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2466,2015-q2,alley athletic playground,QUEENS       ,27.531,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
2467,2015-q2,alley park,QUEENS       ,2.446,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2468,2015-q2,alley pond park,QUEENS       ,635.514,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,47,0,0,47
2469,2015-q2,allison pond park,STATEN ISLAND,9.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2470,2015-q2,almeda playground,QUEENS       ,1.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,1,0,3
2471,2015-q2,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
2472,2015-q2,american veterans memorial pier,BROOKLYN     ,3.169,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2473,2015-q2,amersfort park,BROOKLYN     ,3.557,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
2474,2015-q2,ampere playground,QUEENS       ,1.318,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,1,0,6
2475,2015-q2,anchorage plaza,BROOKLYN     ,2.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
2476,2015-q2,andrew haswell green park,MANHATTAN    ,1.984,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2477,2015-q2,annadale playground,QUEENS       ,1.013,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2478,2015-q2,annunciation park,MANHATTAN    ,1.24,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2479,2015-q2,aqueduct walk,BRONX        ,13.533,ONE ACRE OR LARGER,0,0,1,0,0,1,0,2,8,1,0,9
2480,2015-q2,arbutus woods park,STATEN ISLAND,2.65,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2481,2015-q2,arcilla playground,BRONX        ,1.377,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2482,2015-q2,arden woods,STATEN ISLAND,145.864,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2483,2015-q2,asphalt green,MANHATTAN    ,4.35,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2484,2015-q2,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,5,0,0,5
2485,2015-q2,asser levy playground,MANHATTAN    ,2.436,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2486,2015-q2,astoria heights playground,QUEENS       ,2.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2487,2015-q2,astoria park,QUEENS       ,59.956,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,11,0,0,11
2488,2015-q2,bailey playground,BRONX        ,3.533,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2489,2015-q2,baisley pond park,QUEENS       ,109.609,ONE ACRE OR LARGER,0,0,0,2,0,0,0,2,17,0,0,17
2490,2015-q2,banneker playground,BROOKLYN     ,1.67,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2491,2015-q2,barrett park,STATEN ISLAND,8.108,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2492,2015-q2,barretto point park,BRONX        ,11.161,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
2493,2015-q2,bartel-pritchard square,BROOKLYN     ,1.711,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2494,2015-q2,baruch playground,MANHATTAN    ,2.32,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2495,2015-q2,bath beach park,BROOKLYN     ,2.964,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,11,0,0,11
2496,2015-q2,bath playground,BROOKLYN     ,1.157,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
2497,2015-q2,bathgate playground,BRONX        ,2.5,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2498,2015-q2,battery park,MANHATTAN    ,21.88,ONE ACRE OR LARGER,0,0,0,1,0,1,0,2,12,0,0,12
2499,2015-q2,battery park city,MANHATTAN    ,29.99,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,10,0,0,10
2500,2015-q2,bayside fields,QUEENS       ,2.69,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2501,2015-q2,bayside playground,QUEENS       ,1.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2502,2015-q2,bayswater park,QUEENS       ,40.07,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,9,0,0,9
2503,2015-q2,bayview playground,BROOKLYN     ,1.21,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2504,2015-q2,bayview terrace park,STATEN ISLAND,16.944,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2505,2015-q2,beach 17 playground,QUEENS       ,13.75,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2506,2015-q2,beach 30th street playground,QUEENS       ,7.122,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2507,2015-q2,beach 9 playground,QUEENS       ,4.863,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2508,2015-q2,beach channel park,QUEENS       ,12.624,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
2509,2015-q2,beach channel playground,QUEENS       ,1.051,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2510,2015-q2,behagen playground,BRONX        ,3.348,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2511,2015-q2,bell malls,QUEENS       ,1.652,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
2512,2015-q2,bellevue south park,MANHATTAN    ,1.593,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,1,0,1
2513,2015-q2,belmont playground bronx,BRONX        ,2.213,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2514,2015-q2,belmont playground brooklyn,BROOKLYN     ,1.177,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2515,2015-q2,belt parkway,QUEENS       ,202.647,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,16,1,0,17
2516,2015-q2,belt parkway/shore parkway,BROOKLYN/QUEENS,760.43,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,189,0,0,189
2517,2015-q2,bennett park,MANHATTAN    ,1.8,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2518,2015-q2,bennett rest,MANHATTAN    ,3.567,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2519,2015-q2,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
2520,2015-q2,betsy head park,BROOKLYN     ,10.555,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
2521,2015-q2,bicentennial veterans memorial park,BRONX        ,9.395,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2522,2015-q2,big bush park,QUEENS       ,2.5,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2523,2015-q2,bildersee playground,BROOKLYN     ,1.416,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2524,2015-q2,bill brown playground,BROOKLYN     ,3.214,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,2,0,0,2
2525,2015-q2,blake hobbs playground,MANHATTAN    ,1.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2526,2015-q2,blood root valley,STATEN ISLAND,161.242,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
2527,2015-q2,bloomingdale park,STATEN ISLAND,138.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,11,0,0,11
2528,2015-q2,blue heron park,STATEN ISLAND,217.45,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,25,0,0,25
2529,2015-q2,booker t. washington playground,MANHATTAN    ,1.441,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2530,2015-q2,bowling green,MANHATTAN    ,1.016,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
2531,2015-q2,bowne park,QUEENS       ,11.788,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
2532,2015-q2,bowne playground,QUEENS       ,1.28,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,0,0,0,0
2533,2015-q2,bradys pond park,STATEN ISLAND,6.402,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2534,2015-q2,brant point wildlife sanctuary,QUEENS       ,19.556,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2535,2015-q2,breininger park,QUEENS       ,3.4,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,1,0,0,1
2536,2015-q2,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
2537,2015-q2,brevoort playground,BROOKLYN     ,1.485,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2538,2015-q2,briarwood playground,QUEENS       ,1.558,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2539,2015-q2,bridge park 3,BROOKLYN     ,1.934,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2540,2015-q2,bridge park bronx,BRONX        ,7.156,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2541,2015-q2,bridge park brooklyn,BROOKLYN     ,2.117,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2542,2015-q2,brighton playground,BROOKLYN     ,1.225,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2543,2015-q2,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2544,2015-q2,broad channel park,QUEENS       ,1.52,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2545,2015-q2,broad channel wetlands,QUEENS       ,37.95,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2546,2015-q2,broadway malls,MANHATTAN    ,10.242,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,14,2,0,16
2547,2015-q2,bronx park,BRONX        ,718.373,ONE ACRE OR LARGER,0,0,0,1,0,3,0,4,24,0,0,24
2548,2015-q2,bronx river parkway,BRONX        ,205.647,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,35,0,0,35
2549,2015-q2,brooklyn botanic garden,BROOKLYN     ,47.57,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,29,0,0,29
2550,2015-q2,brooklyn bridge park,BROOKLYN     ,21.185,ONE ACRE OR LARGER,0,0,0,0,0,2,0,2,22,0,0,22
2551,2015-q2,brooklyn heights promenade,BROOKLYN     ,3.035,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,14,0,0,14
2552,2015-q2,brooklyn museum,BROOKLYN     ,12.66,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,21,0,0,21
2553,2015-q2,brookville park,QUEENS       ,89.946,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,14,0,0,14
2554,2015-q2,brower park,BROOKLYN     ,7.047,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
2555,2015-q2,brownsville playground,BROOKLYN     ,3.017,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,10,0,0,10
2556,2015-q2,bruckner playground,BRONX        ,1.053,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2557,2015-q2,brust park,BRONX        ,1.79,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
2558,2015-q2,bryant park,MANHATTAN    ,9.603,ONE ACRE OR LARGER,0,0,0,1,0,1,0,2,0,0,0,0
2559,2015-q2,bufano park,BRONX        ,1.904,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
2560,2015-q2,bulova park,QUEENS       ,1.502,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
2561,2015-q2,bunker ponds park,STATEN ISLAND,36.691,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
2562,2015-q2,burns playground,BRONX        ,1.623,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
2563,2015-q2,bushwick inlet park,BROOKLYN     ,9.01,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,0,0,0,0
