,PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,CRIME_TOT,Street_light,Drinking,Drugs,311_Total,household,median_income,average_score,public_house,business
126,2014-q3,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1230.0,91270.0,0.625,0.0,
127,2014-q4,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,91270.0,0.625,0.0,
128,2015-q1,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1230.0,91270.0,0.625,0.0,
129,2015-q2,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1230.0,91270.0,0.625,0.0,
130,2015-q3,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,91270.0,0.625,0.0,
131,2015-q4,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,91270.0,0.625,0.0,
132,2016-q1,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1230.0,91270.0,0.625,0.0,
133,2016-q2,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1230.0,91270.0,0.625,0.0,
134,2016-q3,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1230.0,91270.0,0.625,0.0,
135,2014-q3,siedenburg park,STATEN ISLAND,22.882,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2434.0,96833.0,0.4375,0.0,
136,2014-q4,siedenburg park,STATEN ISLAND,22.882,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.0,96833.0,0.4375,0.0,
137,2015-q1,siedenburg park,STATEN ISLAND,22.882,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2434.0,96833.0,0.4375,0.0,
138,2015-q2,siedenburg park,STATEN ISLAND,22.882,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2434.0,96833.0,0.4375,0.0,
139,2015-q3,siedenburg park,STATEN ISLAND,22.882,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2434.0,96833.0,0.4375,0.0,
140,2015-q4,siedenburg park,STATEN ISLAND,22.882,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2434.0,96833.0,0.4375,0.0,
141,2016-q1,siedenburg park,STATEN ISLAND,22.882,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2434.0,96833.0,0.4375,0.0,
142,2016-q2,siedenburg park,STATEN ISLAND,22.88,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2434.0,96833.0,0.4375,0.0,
143,2016-q3,siedenburg park,STATEN ISLAND,22.88,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2434.0,96833.0,0.4375,0.0,
144,2014-q3,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1928.0,20950.0,0.6875,0.0,
145,2014-q4,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.0,20950.0,0.6875,0.0,
146,2015-q1,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1928.0,20950.0,0.6875,0.0,
147,2015-q2,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,1928.0,20950.0,0.6875,0.0,
148,2015-q3,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1928.0,20950.0,0.6875,0.0,
149,2015-q4,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1928.0,20950.0,0.6875,0.0,
150,2016-q1,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1928.0,20950.0,0.6875,0.0,
151,2016-q2,asser levy park,BROOKLYN     ,21.04,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1928.0,20950.0,0.6875,0.0,
152,2016-q3,asser levy park,BROOKLYN     ,21.04,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1928.0,20950.0,0.6875,0.0,
153,2014-q3,seaside wildlife nature park,STATEN ISLAND,20.907,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1715.0,90604.0,0.6875,0.0,
154,2014-q4,seaside wildlife nature park,STATEN ISLAND,20.907,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0,90604.0,0.6875,0.0,
155,2015-q1,seaside wildlife nature park,STATEN ISLAND,20.907,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0,90604.0,0.6875,0.0,
156,2015-q2,seaside wildlife nature park,STATEN ISLAND,20.907,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1715.0,90604.0,0.6875,0.0,
157,2015-q3,seaside wildlife nature park,STATEN ISLAND,20.907,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0,90604.0,0.6875,0.0,
158,2015-q4,seaside wildlife nature park,STATEN ISLAND,20.907,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1715.0,90604.0,0.6875,0.0,
159,2016-q1,seaside wildlife nature park,STATEN ISLAND,20.907,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1715.0,90604.0,0.6875,0.0,
160,2016-q2,seaside wildlife nature park,STATEN ISLAND,20.91,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1715.0,90604.0,0.6875,0.0,
161,2016-q3,seaside wildlife nature park,STATEN ISLAND,20.91,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.0,90604.0,0.6875,0.0,
162,2014-q3,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4020.0,67186.0,0.6875,0.0,11.0
163,2014-q4,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,4020.0,67186.0,0.6875,0.0,11.0
164,2015-q1,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,4020.0,67186.0,0.6875,0.0,11.0
165,2015-q2,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,4020.0,67186.0,0.6875,0.0,11.0
166,2015-q3,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,8.0,4020.0,67186.0,0.6875,0.0,11.0
167,2015-q4,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,4020.0,67186.0,0.6875,0.0,11.0
168,2016-q1,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4020.0,67186.0,0.6875,0.0,11.0
169,2016-q2,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4020.0,67186.0,0.6875,0.0,11.0
170,2016-q3,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4020.0,67186.0,0.6875,0.0,11.0
171,2014-q3,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,71667.0,0.625,0.0,
172,2014-q4,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,838.0,71667.0,0.625,0.0,
173,2015-q1,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,71667.0,0.625,0.0,
174,2015-q2,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,71667.0,0.625,0.0,
175,2015-q3,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,71667.0,0.625,0.0,
176,2015-q4,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,71667.0,0.625,0.0,
177,2016-q1,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,71667.0,0.625,0.0,
178,2016-q2,broad channel american park,QUEENS       ,18.77,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,71667.0,0.625,0.0,
179,2016-q3,broad channel american park,QUEENS       ,18.77,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,71667.0,0.625,0.0,
180,2014-q3,theodore roosevelt park,MANHATTAN    ,17.574,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,126346.0,0.75,0.0,1.0
181,2014-q4,theodore roosevelt park,MANHATTAN    ,17.574,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,126346.0,0.75,0.0,1.0
182,2015-q1,theodore roosevelt park,MANHATTAN    ,17.574,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,126346.0,0.75,0.0,1.0
183,2015-q2,theodore roosevelt park,MANHATTAN    ,17.574,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,126346.0,0.75,0.0,1.0
184,2015-q3,theodore roosevelt park,MANHATTAN    ,17.574,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3298.0,126346.0,0.75,0.0,1.0
185,2015-q4,theodore roosevelt park,MANHATTAN    ,17.574,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3298.0,126346.0,0.75,0.0,1.0
186,2016-q1,theodore roosevelt park,MANHATTAN    ,17.574,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3298.0,126346.0,0.75,0.0,1.0
187,2016-q2,theodore roosevelt park,MANHATTAN    ,17.57,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3298.0,126346.0,0.75,0.0,1.0
188,2016-q3,theodore roosevelt park,MANHATTAN    ,17.57,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.0,126346.0,0.75,0.0,1.0
189,2014-q3,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,907.0,42740.0,0.75,0.0,
190,2014-q4,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,907.0,42740.0,0.75,0.0,
191,2015-q1,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,907.0,42740.0,0.75,0.0,
192,2015-q2,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,907.0,42740.0,0.75,0.0,
193,2015-q3,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,907.0,42740.0,0.75,0.0,
194,2015-q4,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,907.0,42740.0,0.75,0.0,
195,2016-q1,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,907.0,42740.0,0.75,0.0,
196,2016-q2,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,907.0,42740.0,0.75,0.0,
197,2016-q3,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,10.0,907.0,42740.0,0.75,0.0,
198,2014-q3,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1062.0,95109.0,0.875,0.0,
199,2014-q4,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1062.0,95109.0,0.875,0.0,
200,2015-q1,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1062.0,95109.0,0.875,0.0,
201,2015-q2,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1062.0,95109.0,0.875,0.0,
202,2015-q3,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1062.0,95109.0,0.875,0.0,
203,2015-q4,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.0,95109.0,0.875,0.0,
204,2016-q1,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1062.0,95109.0,0.875,0.0,
205,2016-q2,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1062.0,95109.0,0.875,0.0,
206,2016-q3,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1062.0,95109.0,0.875,0.0,
207,2014-q3,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,445.0,51595.0,0.5625,0.0,
208,2014-q4,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,445.0,51595.0,0.5625,0.0,
209,2015-q1,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,445.0,51595.0,0.5625,0.0,
210,2015-q2,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,445.0,51595.0,0.5625,0.0,
211,2015-q3,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,445.0,51595.0,0.5625,0.0,
212,2015-q4,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,445.0,51595.0,0.5625,0.0,
213,2016-q1,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,445.0,51595.0,0.5625,0.0,
214,2016-q2,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,51595.0,0.5625,0.0,
215,2016-q3,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,445.0,51595.0,0.5625,0.0,
216,2014-q3,eibs pond park,STATEN ISLAND,16.505,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4233.0,42148.0,0.75,0.0,
217,2014-q4,eibs pond park,STATEN ISLAND,16.505,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,42148.0,0.75,0.0,
218,2015-q1,eibs pond park,STATEN ISLAND,16.505,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4233.0,42148.0,0.75,0.0,
219,2015-q2,eibs pond park,STATEN ISLAND,16.505,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4233.0,42148.0,0.75,0.0,
220,2015-q3,eibs pond park,STATEN ISLAND,16.505,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,42148.0,0.75,0.0,
221,2015-q4,eibs pond park,STATEN ISLAND,16.505,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4233.0,42148.0,0.75,0.0,
222,2016-q1,eibs pond park,STATEN ISLAND,16.505,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,42148.0,0.75,0.0,
223,2016-q2,eibs pond park,STATEN ISLAND,16.51,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,42148.0,0.75,0.0,
224,2016-q3,eibs pond park,STATEN ISLAND,16.51,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233.0,42148.0,0.75,0.0,
225,2014-q3,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,1666.0,19720.0,0.6875,1.0,
226,2014-q4,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,10.0,1666.0,19720.0,0.6875,1.0,
227,2015-q1,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,1666.0,19720.0,0.6875,1.0,
228,2015-q2,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1666.0,19720.0,0.6875,1.0,
229,2015-q3,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,1666.0,19720.0,0.6875,1.0,
230,2015-q4,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1666.0,19720.0,0.6875,1.0,
231,2016-q1,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1666.0,19720.0,0.6875,1.0,
232,2016-q2,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0,1666.0,19720.0,0.6875,1.0,
233,2016-q3,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1666.0,19720.0,0.6875,1.0,
234,2014-q3,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1834.0,32064.0,0.875,0.0,
235,2014-q4,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1834.0,32064.0,0.875,0.0,
236,2015-q1,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.0,32064.0,0.875,0.0,
237,2015-q2,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1834.0,32064.0,0.875,0.0,
238,2015-q3,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,1834.0,32064.0,0.875,0.0,
239,2015-q4,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1834.0,32064.0,0.875,0.0,
240,2016-q1,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.0,32064.0,0.875,0.0,
241,2016-q2,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1834.0,32064.0,0.875,0.0,
242,2016-q3,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1834.0,32064.0,0.875,0.0,
243,2014-q3,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,31655.0,0.8125,1.0,
244,2014-q4,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,31655.0,0.8125,1.0,
245,2015-q1,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,31655.0,0.8125,1.0,
246,2015-q2,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1109.0,31655.0,0.8125,1.0,
247,2015-q3,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1109.0,31655.0,0.8125,1.0,
248,2015-q4,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1109.0,31655.0,0.8125,1.0,
249,2016-q1,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1109.0,31655.0,0.8125,1.0,
250,2016-q2,alice austen park,STATEN ISLAND,15.52,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,31655.0,0.8125,1.0,
